Order id,order date,ship date,customer id,product id,product name,category,region,state,City,Quantity,Unit price,discount(%),Sales amount,cost price,profit,Payment Mode,Delivery status,Supplier name,Supplier email,stock left,Auto reorder,reorder quantity
ord1885,2025-06-07,2025-06-13,Cust952,prod6704,Pen,Office supplies,North,Mississippi,Lake Nicholas,5,2007,0,10035.0,7018.48,3016.52,NB,Cancelled,"Kelly, Rogers and Jennings",jameshoover@mendez-ray.com,15,No,0
ord1886,2025-11-15,2025-11-17,Cust714,prod9400,Bookshelf,Furniture,South,Kansas,Johnsonmouth,6,2294,20,11011.2,8557.06,2454.14,Cash,Pending,Little-Johnson,stevenmitchell@ferguson.info,15,No,0
ord1887,2025-12-03,2025-12-09,Cust167,prod5734,Laptop,Electronics,East,South Carolina,Georgefort,2,420,0,840.0,647.92,192.08,CC,Pending,"Fischer, Davis and Hood",parkssandra@kim-ayers.biz,2,Yes,44
ord1888,2024-12-23,2024-12-24,Cust509,prod7192,Rice bag,Grocery,North,Texas,Maryshire,4,1689,0,6756.0,5571.41,1184.59,NB,Returned,"Watson, Edwards and Wright",michele73@barton.com,43,No,0
ord1889,2024-12-13,2024-12-14,Cust904,prod5916,Keyboard,Electronics,East,Utah,Villanuevastad,3,1377,15,3511.35,2804.56,706.79,UPI,Cancelled,"Rollins, Rodriguez and Parrish",michelle45@walker.org,37,No,0
ord1890,2025-01-07,2025-01-11,Cust498,prod7696,Cooking oil,Grocery,North,Virginia,Port Elizabethmouth,2,737,15,1252.9,850.51,402.39,UPI,Cancelled,"Stafford, Lopez and Sherman",williamhall@weaver-walsh.com,19,No,0
ord1891,2024-12-30,2025-01-03,Cust282,prod1539,Sofa,Furniture,West,New York,West Bethanyside,7,2935,5,19517.75,14928.17,4589.58,CC,Returned,"Clark, Cox and Stark",aaronrubio@martin.com,4,Yes,42
ord1892,2025-05-18,2025-05-24,Cust188,prod2386,Bed,Furniture,West,New Jersey,Barnesland,10,3253,0,32530.0,29022.9,3507.1,UPI,Pending,Clarke-White,fhernandez@glenn.biz,48,No,0
ord1893,2025-01-05,2025-01-07,Cust499,prod5150,File folder,Office supplies,West,Alabama,Clarkefurt,8,409,10,2944.8,2468.11,476.69,UPI,Cancelled,"Cobb, Chapman and Stout",pennyjones@green.com,10,No,0
ord1894,2025-06-09,2025-06-14,Cust651,prod1597,Bookshelf,Furniture,West,Oregon,Williambury,3,981,5,2795.85,2410.24,385.61,UPI,Cancelled,Johnson-Cooper,rickybass@estrada-hawkins.net,35,No,0
ord1895,2025-02-23,2025-02-27,Cust428,prod5080,Mouse,Electronics,South,Michigan,New Christopherborough,7,2556,20,14313.6,11193.61,3119.99,CC,Pending,Sparks Group,fergusonmarie@gonzales.com,6,Yes,48
ord1896,2025-05-03,2025-05-05,Cust591,prod1914,Headphones,Electronics,East,Kansas,New Jenniferport,6,4465,20,21432.0,13391.04,8040.96,CC,Cancelled,Moore-Osborne,walter69@good-smith.com,12,No,0
ord1897,2024-12-30,2025-01-05,Cust800,prod6633,Stapler,Office supplies,West,North Dakota,Jenningsview,7,4476,0,31332.0,22488.29,8843.71,Cash,Returned,"Smith, Simpson and Jones",douglasshelton@smith-ramirez.com,18,No,0
ord1898,2025-08-13,2025-08-20,Cust159,prod9849,Calculator,Office supplies,West,Rhode Island,Lake Cathy,3,3481,0,10443.0,8408.57,2034.43,Cash,Cancelled,Bryant-Maxwell,rmassey@wheeler-gallagher.com,12,No,0
ord1899,2025-09-03,2025-09-06,Cust564,prod3312,Sugar,Grocery,South,Iowa,South Julieside,7,2568,10,16178.4,13824.45,2353.95,CC,Returned,Miller LLC,victoriablair@young-chaney.com,24,No,0
ord1900,2025-09-16,2025-09-21,Cust514,prod6302,Wheat,Grocery,South,Hawaii,West Harryburgh,2,2051,15,3486.7,2752.16,734.54,CC,Delivered,Anderson-Martinez,carrienguyen@glover-stafford.com,30,No,0
ord1901,2025-11-13,2025-11-16,Cust636,prod7692,Biscuits,Grocery,North,Nevada,New Kevinland,4,2241,15,7619.4,6068.22,1551.18,Cash,Pending,Russell and Sons,larrydavis@clark-kennedy.com,15,No,0
ord1902,2025-06-27,2025-07-03,Cust811,prod4542,Headphones,Electronics,West,Delaware,Lake Michelle,10,2656,20,21248.0,14866.57,6381.43,NB,Returned,Shelton-Allen,jameskim@ramirez.com,19,No,0
ord1903,2025-11-15,2025-11-22,Cust692,prod4728,Bed,Furniture,West,New York,North Penny,9,4332,10,35089.2,29989.76,5099.44,Cash,Returned,James-Mccoy,johndavis@green-lynch.com,44,No,0
ord1904,2025-11-16,2025-11-20,Cust202,prod1250,Keyboard,Electronics,North,Maine,Elizabethport,8,3952,10,28454.4,21301.33,7153.07,CC,Pending,Klein-Smith,harringtontamara@lopez-mason.com,16,No,0
ord1905,2025-06-06,2025-06-08,Cust150,prod6089,Monitor,Electronics,North,Maryland,New Bruce,6,3560,15,18156.0,13633.94,4522.06,NB,Delivered,Meyers Ltd,hayesnathaniel@porter.com,4,Yes,49
ord1906,2025-10-15,2025-10-18,Cust299,prod7571,Bookshelf,Furniture,North,Utah,Lake Victoria,6,3366,20,16156.8,10160.96,5995.84,Cash,Pending,Newton-Moore,royruth@simpson-villa.com,34,No,0
ord1907,2025-06-18,2025-06-19,Cust663,prod4383,Rice bag,Grocery,East,Virginia,Erinton,8,3084,15,20971.2,16295.25,4675.95,CC,Pending,"James, Washington and Davis",christopherfowler@johnson.net,37,No,0
ord1908,2024-12-05,2024-12-09,Cust366,prod6601,Laptop,Electronics,North,New Hampshire,South Erinport,2,4732,15,8044.4,5702.64,2341.76,NB,Delivered,Davis-Baker,friedmanbonnie@smith.com,44,No,0
ord1909,2025-03-03,2025-03-06,Cust306,prod3949,Bed,Furniture,South,New York,South Wayne,1,3670,20,2936.0,2017.7,918.3,NB,Returned,Rollins-Jones,millerbenjamin@boyd-perez.org,3,Yes,45
ord1910,2025-06-30,2025-07-06,Cust298,prod8406,Sofa,Furniture,West,Massachusetts,East Stephen,2,2840,5,5396.0,4761.28,634.72,UPI,Delivered,"Swanson, Sims and Fitzgerald",nlee@lewis.net,39,No,0
ord1911,2025-06-21,2025-06-24,Cust135,prod1559,Laptop,Electronics,North,North Dakota,Christianfort,8,2823,0,22584.0,15622.0,6962.0,Cash,Cancelled,Obrien LLC,parksbradley@miller.com,37,No,0
ord1912,2025-03-04,2025-03-05,Cust430,prod2675,Keyboard,Electronics,North,New Mexico,South Kenneth,6,322,5,1835.4,1648.57,186.83,CC,Pending,Heath-Martinez,paul49@bennett.com,29,No,0
ord1913,2025-11-29,2025-12-03,Cust853,prod1179,Notebook,Office supplies,West,North Carolina,West Craig,9,2666,0,23994.0,19363.55,4630.45,Cash,Pending,Orozco and Sons,dwright@brown.com,44,No,0
ord1914,2025-04-06,2025-04-07,Cust660,prod6648,Monitor,Electronics,East,Texas,Christyside,5,4448,5,21128.0,16588.31,4539.69,Cash,Delivered,Morris-Sanders,dianavillanueva@robbins.com,6,Yes,37
ord1915,2025-08-08,2025-08-11,Cust777,prod2788,Pen,Office supplies,East,Montana,Port Kelsey,4,4888,15,16619.2,12503.28,4115.92,NB,Delivered,Pitts and Sons,jessedixon@perry.com,10,No,0
ord1916,2025-04-21,2025-04-25,Cust420,prod1778,Wheat,Grocery,West,Washington,Jefferyland,4,1837,10,6613.2,4960.76,1652.44,Cash,Delivered,"Cox, Reilly and Payne",rreed@hernandez-foster.info,43,No,0
ord1917,2025-03-18,2025-03-23,Cust617,prod3233,Bed,Furniture,West,Maine,Johnstad,4,3049,10,10976.4,6892.77,4083.63,Cash,Pending,"Shields, Liu and Watkins",smithann@crawford.com,13,No,0
ord1918,2025-08-31,2025-09-04,Cust778,prod7598,Laptop,Electronics,East,Minnesota,East Heather,3,1726,0,5178.0,4632.04,545.96,NB,Delivered,Nelson LLC,hhernandez@reed-davis.com,7,Yes,25
ord1919,2025-03-31,2025-04-03,Cust237,prod9147,Stapler,Office supplies,West,Colorado,Schultzmouth,2,1226,20,1961.6,1661.31,300.29,NB,Delivered,Schmidt-Bailey,garciaashley@young-mayer.info,33,No,0
ord1920,2025-07-03,2025-07-10,Cust925,prod9662,Study Table,Furniture,West,Iowa,Kristenville,9,4390,5,37534.5,32362.2,5172.3,NB,Returned,Stokes LLC,scottmoore@cooper.com,9,Yes,37
ord1921,2025-01-07,2025-01-08,Cust805,prod9408,Sofa,Furniture,West,Maine,Port Kimfort,9,436,0,3924.0,3423.09,500.91,UPI,Returned,Dennis PLC,crawfordamy@middleton.org,22,No,0
ord1922,2024-12-14,2024-12-17,Cust752,prod2367,Office chair,Furniture,East,North Dakota,Amandaport,6,3841,0,23046.0,14254.45,8791.55,CC,Delivered,"Hunter, Caldwell and Johnson",derek14@adams-larsen.com,36,No,0
ord1923,2025-06-17,2025-06-20,Cust239,prod3762,Sugar,Grocery,North,Alabama,Yorkport,2,2159,5,4102.1,2650.1,1452.0,CC,Delivered,"Olson, Griffith and Neal",jennifer29@warner.info,26,No,0
ord1924,2025-05-18,2025-05-23,Cust374,prod4855,Office chair,Furniture,West,Kansas,Myersland,3,3892,10,10508.4,8050.83,2457.57,NB,Pending,Rodriguez LLC,taylorrichard@white-watkins.org,11,No,0
ord1925,2024-12-15,2024-12-20,Cust782,prod6116,Study Table,Furniture,North,Wyoming,South Margaretfort,7,1813,0,12691.0,8601.11,4089.89,Cash,Cancelled,Munoz-Jordan,pgolden@roth.com,6,Yes,32
ord1926,2024-12-11,2024-12-18,Cust764,prod6704,Monitor,Electronics,North,California,East Kevinton,9,1524,10,12344.4,10058.75,2285.65,CC,Delivered,Armstrong and Sons,schneiderphillip@david.net,1,Yes,20
ord1927,2025-08-17,2025-08-18,Cust377,prod5610,Keyboard,Electronics,North,Colorado,South Lindsay,8,4377,10,31514.4,22363.69,9150.71,NB,Cancelled,"Rogers, White and Dudley",gallen@lopez.org,48,No,0
ord1928,2025-02-04,2025-02-08,Cust453,prod7284,Cooking oil,Grocery,West,Kansas,Mccarthybury,5,615,15,2613.75,1901.56,712.19,UPI,Returned,Stanley-Williams,andrewschelsea@petersen-owens.biz,20,No,0
ord1929,2025-02-27,2025-03-05,Cust205,prod7687,Headphones,Electronics,South,Vermont,Johnhaven,9,3412,20,24566.4,17058.5,7507.9,NB,Pending,"Simmons, Combs and Torres",melissa75@petty.com,43,No,0
ord1930,2025-05-25,2025-05-29,Cust654,prod3223,Notebook,Office supplies,East,Arkansas,South Jennifershire,8,1387,20,8876.8,6385.89,2490.91,UPI,Delivered,Lane LLC,slee@le.com,24,No,0
ord1931,2025-05-26,2025-05-31,Cust207,prod4970,Study Table,Furniture,North,Virginia,Boonechester,8,4161,15,28294.8,24349.28,3945.52,UPI,Cancelled,Allen and Sons,thomascarol@montoya.com,14,No,0
ord1932,2025-04-29,2025-05-06,Cust240,prod7429,File folder,Office supplies,West,Minnesota,West Rachaeltown,10,575,0,5750.0,5128.02,621.98,CC,Delivered,Walter Inc,simpsonmelissa@stewart.org,18,No,0
ord1933,2025-05-17,2025-05-18,Cust493,prod2089,Headphones,Electronics,East,New Hampshire,Bernardbury,3,2656,15,6772.8,4809.51,1963.29,NB,Returned,Ferguson-Owen,alexislutz@hickman.com,50,No,0
ord1934,2025-08-27,2025-09-01,Cust432,prod7738,Stapler,Office supplies,West,South Carolina,Jefferyfort,2,1999,10,3598.2,2935.81,662.39,UPI,Cancelled,Vincent-Stevenson,warnernina@black-vargas.com,48,No,0
ord1935,2025-09-16,2025-09-22,Cust893,prod5506,Cooking oil,Grocery,South,North Dakota,Lake Bobbyberg,1,475,0,475.0,360.22,114.78,UPI,Returned,"Snyder, Carroll and Estrada",leonardmorgan@gonzalez-morgan.com,29,No,0
ord1936,2025-02-28,2025-03-06,Cust647,prod3574,Notebook,Office supplies,North,Alabama,Ryanburgh,6,3429,15,17487.9,13360.24,4127.66,NB,Delivered,Wilson-Blankenship,carolporter@shannon-bennett.com,4,Yes,31
ord1937,2025-01-13,2025-01-20,Cust369,prod8675,Stapler,Office supplies,West,Illinois,Stevenmouth,9,1917,15,14665.05,11624.12,3040.93,UPI,Pending,Turner-Noble,jeffreyalexander@jones.com,19,No,0
ord1938,2025-10-03,2025-10-05,Cust760,prod3666,Biscuits,Grocery,North,Tennessee,South Markmouth,3,539,15,1374.45,1209.95,164.5,CC,Returned,Daniel PLC,lewisrichard@day.com,24,No,0
ord1939,2025-10-04,2025-10-06,Cust185,prod9607,Bed,Furniture,East,Kansas,Shawmouth,4,3836,20,12275.2,10201.78,2073.42,UPI,Delivered,"Adams, Douglas and Rios",tjoyce@graham.net,49,No,0
ord1940,2025-05-13,2025-05-14,Cust267,prod5446,Laptop,Electronics,South,South Dakota,South Adrian,8,353,10,2541.6,1599.75,941.85,UPI,Returned,Stephenson Ltd,markcoleman@davenport-garcia.com,29,No,0
ord1941,2025-03-01,2025-03-06,Cust787,prod9684,Calculator,Office supplies,North,Pennsylvania,Vanessachester,8,2516,5,19121.6,16497.9,2623.7,CC,Pending,"Lawrence, Phelps and Rivera",ashley50@weber.info,4,Yes,40
ord1942,2024-12-17,2024-12-19,Cust624,prod7690,Sofa,Furniture,North,Kentucky,East Laurie,8,3073,0,24584.0,19917.2,4666.8,Cash,Returned,Thomas Ltd,sandra01@christian.net,11,No,0
ord1943,2025-08-23,2025-08-25,Cust378,prod3862,Rice bag,Grocery,West,Kansas,Julianview,5,3028,10,13626.0,11610.72,2015.28,CC,Returned,Garcia LLC,vmorrison@garcia-bates.biz,44,No,0
ord1944,2025-07-04,2025-07-07,Cust995,prod6214,Bookshelf,Furniture,East,Michigan,Barrton,4,432,20,1382.4,1036.75,345.65,NB,Delivered,"Lam, Little and Thomas",andrew80@andersen-barry.com,12,No,0
ord1945,2025-06-20,2025-06-21,Cust729,prod6925,Study Table,Furniture,West,Florida,East Erin,2,2916,15,4957.2,3880.85,1076.35,UPI,Cancelled,"Clark, Nunez and Lee",imosley@nelson.com,41,No,0
ord1946,2025-04-01,2025-04-08,Cust411,prod9413,Wheat,Grocery,West,Hawaii,Lauraton,7,4318,5,28714.7,18907.2,9807.5,NB,Returned,Willis-Hernandez,stokeszachary@moore-martin.com,31,No,0
ord1947,2025-01-03,2025-01-07,Cust495,prod2866,Calculator,Office supplies,West,Kansas,Port Richard,6,253,0,1518.0,1023.64,494.36,NB,Pending,Church Inc,william85@sutton.com,39,No,0
ord1948,2025-05-10,2025-05-16,Cust719,prod9677,Bookshelf,Furniture,North,Kansas,Jacquelineport,1,3487,5,3312.65,2724.49,588.16,NB,Cancelled,Jones and Sons,krystal12@burke-gonzales.com,41,No,0
ord1949,2024-12-29,2025-01-02,Cust289,prod9785,Sofa,Furniture,North,Delaware,West Luis,9,4443,20,31989.6,22613.34,9376.26,UPI,Cancelled,Pratt-Williams,george56@sullivan-cooper.com,1,Yes,48
ord1950,2025-06-12,2025-06-17,Cust427,prod2305,Laptop,Electronics,North,Michigan,West Carolyn,9,4115,0,37035.0,30603.15,6431.85,UPI,Cancelled,"Cooley, Evans and Richardson",eharrington@pruitt.net,19,No,0
ord1951,2025-04-15,2025-04-17,Cust817,prod9181,Sofa,Furniture,East,Texas,Leahhaven,9,4130,20,29736.0,25303.77,4432.23,UPI,Returned,Brown and Sons,fullerolivia@villegas.com,9,Yes,40
ord1952,2025-08-28,2025-09-02,Cust909,prod6861,Sofa,Furniture,South,Louisiana,Johnchester,3,868,10,2343.6,1689.53,654.07,CC,Cancelled,Thomas PLC,xnorman@carter.net,1,Yes,27
ord1953,2025-11-17,2025-11-22,Cust546,prod3965,Study Table,Furniture,East,Washington,North Kellyville,7,992,15,5902.4,5154.27,748.13,CC,Cancelled,Hubbard and Sons,ashea@johnson.org,15,No,0
ord1954,2025-02-16,2025-02-17,Cust223,prod7451,Headphones,Electronics,North,Colorado,South Chadfort,8,1817,20,11628.8,8121.29,3507.51,CC,Delivered,Craig-Brown,johnsonchristopher@becker.net,42,No,0
ord1955,2025-10-25,2025-10-27,Cust603,prod4265,Notebook,Office supplies,South,Ohio,North Cindyport,7,4133,5,27484.45,19917.19,7567.26,CC,Cancelled,Zavala-Hall,hurstricky@brown.org,7,Yes,31
ord1956,2025-08-05,2025-08-12,Cust847,prod8191,Rice bag,Grocery,West,Maryland,Griffinmouth,2,3219,5,6116.1,5145.32,970.78,NB,Cancelled,"Martin, Bowen and Long",hansenamy@harris.org,27,No,0
ord1957,2025-02-13,2025-02-19,Cust223,prod7682,Keyboard,Electronics,North,Maryland,Masonburgh,6,2094,15,10679.4,8455.83,2223.57,CC,Returned,Walton Ltd,benjamin37@bonilla.biz,40,No,0
ord1958,2025-02-02,2025-02-08,Cust644,prod4553,Laptop,Electronics,East,Georgia,South Rachel,8,1432,0,11456.0,8311.21,3144.79,UPI,Cancelled,Elliott-Flores,rubenpark@jones.biz,45,No,0
ord1959,2025-06-11,2025-06-14,Cust615,prod1875,Bed,Furniture,North,Utah,South Ashley,8,1546,0,12368.0,7839.56,4528.44,UPI,Pending,Hansen-Stewart,brian83@garcia-trevino.biz,19,No,0
ord1960,2024-12-07,2024-12-10,Cust305,prod9347,File folder,Office supplies,West,Virginia,Escobarshire,7,1769,20,9906.4,6197.7,3708.7,Cash,Cancelled,"Roy, Lopez and Wilson",todd32@short.info,18,No,0
ord1961,2025-10-19,2025-10-25,Cust476,prod7604,Wheat,Grocery,East,Arizona,Toddfort,2,1392,20,2227.2,1338.28,888.92,UPI,Pending,"Smith, Avila and Lewis",christophermoore@powell.biz,46,No,0
ord1962,2025-06-18,2025-06-19,Cust455,prod6952,Laptop,Electronics,East,Oregon,Lake Jermaine,10,3474,5,33003.0,27317.93,5685.07,CC,Returned,Schneider LLC,jonesmichael@garza.org,17,No,0
ord1963,2025-05-16,2025-05-17,Cust752,prod4765,Biscuits,Grocery,North,North Carolina,Evanview,1,3961,5,3762.95,2967.22,795.73,Cash,Delivered,"Lee, Castro and Holt",melanie58@porter.com,14,No,0
ord1964,2025-07-23,2025-07-25,Cust224,prod7655,Calculator,Office supplies,East,South Carolina,Port Meganville,1,4033,20,3226.4,2828.87,397.53,NB,Returned,Pope-Smith,christopher82@wallace.com,44,No,0
ord1965,2025-01-29,2025-01-30,Cust806,prod1974,Bookshelf,Furniture,North,Utah,South Zacharyfort,6,2936,10,15854.4,12087.75,3766.65,CC,Pending,Miller Inc,ulove@cunningham-smith.org,20,No,0
ord1966,2025-01-31,2025-02-07,Cust446,prod7126,Notebook,Office supplies,West,Michigan,Donaldfort,6,131,10,707.4,541.08,166.32,UPI,Returned,"May, Carr and Ferguson",golson@cervantes.com,44,No,0
ord1967,2024-12-17,2024-12-22,Cust727,prod6899,Study Table,Furniture,East,Montana,East Kellyberg,9,3080,10,24948.0,17074.32,7873.68,Cash,Cancelled,"Smith, Miller and Stanley",nevans@castaneda-tate.biz,43,No,0
ord1968,2025-08-02,2025-08-06,Cust650,prod7279,Stapler,Office supplies,North,South Dakota,Lake Amandaville,8,2458,20,15731.2,11071.33,4659.87,NB,Delivered,Choi LLC,piercejeffrey@ward-chapman.biz,31,No,0
ord1969,2025-12-03,2025-12-10,Cust621,prod5425,Laptop,Electronics,South,Utah,West Rebecca,4,673,15,2288.2,1403.7,884.5,Cash,Delivered,Terry-Higgins,kathybeasley@sawyer.info,43,No,0
ord1970,2025-11-05,2025-11-09,Cust199,prod6304,Wheat,Grocery,North,Alaska,West Daniellemouth,6,2184,0,13104.0,8723.59,4380.41,UPI,Cancelled,Salinas-Mitchell,cdaniel@martinez.com,3,Yes,29
ord1971,2025-05-08,2025-05-14,Cust222,prod3596,Notebook,Office supplies,East,Washington,Port Tylershire,10,3411,5,32404.5,20253.64,12150.86,Cash,Delivered,Martinez LLC,kevinortiz@mayo.com,36,No,0
ord1972,2025-10-18,2025-10-19,Cust327,prod5730,Notebook,Office supplies,East,Ohio,South Pamelastad,9,913,15,6984.45,4271.49,2712.96,CC,Cancelled,Miller Ltd,reillyjonathan@reynolds-munoz.com,28,No,0
ord1973,2025-10-28,2025-10-29,Cust619,prod4677,Bed,Furniture,South,West Virginia,Lesterfort,4,1715,15,5831.0,3581.46,2249.54,NB,Delivered,Sandoval Group,sfoster@sims-manning.com,12,No,0
ord1974,2025-03-30,2025-04-06,Cust789,prod1468,Headphones,Electronics,West,Utah,North Jacksonview,4,4879,10,17564.4,11968.12,5596.28,Cash,Returned,Williams-Lopez,ryan34@richardson.com,8,Yes,34
ord1975,2025-09-08,2025-09-10,Cust450,prod1709,Biscuits,Grocery,East,Alaska,Port Mallory,6,2814,10,15195.6,10344.93,4850.67,NB,Returned,"Drake, Powell and Kramer",mmays@little.net,48,No,0
ord1976,2024-12-19,2024-12-21,Cust717,prod4820,File folder,Office supplies,West,Louisiana,Vazquezview,6,3157,20,15153.6,9233.25,5920.35,NB,Pending,Davis-Morris,xbenson@morris.net,44,No,0
ord1977,2025-08-16,2025-08-17,Cust675,prod4811,Bookshelf,Furniture,West,Arizona,West Stacy,4,1998,0,7992.0,5973.91,2018.09,CC,Returned,Baker-Brown,aliciasmith@webb.biz,5,Yes,35
ord1978,2025-05-25,2025-05-31,Cust244,prod2096,Cooking oil,Grocery,West,New Jersey,Phillipsmouth,10,3876,20,31008.0,25172.97,5835.03,CC,Returned,Zuniga-Alexander,josephrice@sawyer.info,40,No,0
ord1979,2024-12-11,2024-12-15,Cust189,prod8355,Bed,Furniture,East,Missouri,South Jasonside,5,3487,20,13948.0,10083.88,3864.12,UPI,Returned,Webb-Rodriguez,bellamber@torres-romero.com,45,No,0
ord1980,2025-03-20,2025-03-23,Cust132,prod4409,Keyboard,Electronics,West,Kansas,Haynesfurt,2,973,5,1848.7,1638.45,210.25,UPI,Pending,Palmer PLC,scook@vargas.com,32,No,0
ord1981,2025-11-01,2025-11-02,Cust606,prod4199,Rice bag,Grocery,North,Oklahoma,Burtonfort,10,4371,20,34968.0,28001.65,6966.35,CC,Cancelled,"Shelton, Miller and Torres",christina66@moreno-walker.com,20,No,0
ord1982,2025-03-17,2025-03-18,Cust205,prod7422,File folder,Office supplies,South,Idaho,East Vanessabury,1,2505,5,2379.75,1769.33,610.42,CC,Delivered,Snyder-Jones,hbenson@phillips.org,5,Yes,28
ord1983,2025-08-30,2025-09-01,Cust625,prod6991,Bed,Furniture,East,North Carolina,East Rachel,8,4152,5,31555.2,22597.06,8958.14,NB,Pending,White Group,kennethhooper@rodriguez.com,40,No,0
ord1984,2025-11-28,2025-12-01,Cust251,prod1601,Headphones,Electronics,North,Arkansas,Campbellport,6,4840,10,26136.0,15919.63,10216.37,Cash,Returned,Serrano-Cox,garciamichael@barnes-wells.com,11,No,0
ord1985,2025-10-04,2025-10-07,Cust920,prod4580,Pen,Office supplies,North,Wisconsin,Port Timothyfurt,6,129,10,696.6,458.19,238.41,UPI,Delivered,Thomas-Smith,joshuamoss@bush-stanley.info,7,Yes,31
ord1986,2025-03-10,2025-03-12,Cust677,prod7487,Sugar,Grocery,East,Rhode Island,Raymondfort,1,3692,10,3322.8,2249.61,1073.19,CC,Delivered,"Gutierrez, Yoder and Moon",ashleycampbell@liu.com,20,No,0
ord1987,2025-10-26,2025-10-28,Cust581,prod5481,Monitor,Electronics,North,New York,Brianberg,4,2112,20,6758.4,4435.62,2322.78,Cash,Cancelled,Kennedy LLC,victoria45@pennington.info,32,No,0
ord1988,2025-03-16,2025-03-18,Cust791,prod2775,Calculator,Office supplies,West,Illinois,Perkinsville,2,2344,10,4219.2,3282.58,936.62,CC,Delivered,"Alexander, Schneider and Harper",marcus97@sheppard.org,16,No,0
ord1989,2025-04-05,2025-04-11,Cust549,prod5738,Sofa,Furniture,East,Louisiana,Shannonville,5,1295,20,5180.0,3904.91,1275.09,Cash,Cancelled,Garcia-Villanueva,troychan@swanson-adams.biz,6,Yes,40
ord1990,2025-04-28,2025-05-02,Cust696,prod6479,Laptop,Electronics,South,Alaska,North Reginald,3,756,20,1814.4,1200.78,613.62,Cash,Cancelled,Christian PLC,marioperry@martin-rose.com,22,No,0
ord1991,2025-07-25,2025-08-01,Cust687,prod3151,Biscuits,Grocery,South,South Carolina,Michaelville,5,4864,15,20672.0,13996.48,6675.52,NB,Delivered,Holt and Sons,michele52@jenkins-brewer.com,40,No,0
ord1992,2025-04-03,2025-04-07,Cust827,prod2437,Rice bag,Grocery,South,South Dakota,West Michelleburgh,4,1138,10,4096.8,3611.8,485.0,NB,Cancelled,Hahn-Morris,reynoldsmegan@aguirre.biz,11,No,0
ord1993,2025-02-06,2025-02-12,Cust133,prod5563,Pen,Office supplies,West,North Carolina,Brendaton,8,3433,10,24717.6,15063.36,9654.24,CC,Delivered,Klein-Mcmahon,williamsalyssa@olsen-ramirez.org,45,No,0
ord1994,2025-11-12,2025-11-15,Cust620,prod8949,Laptop,Electronics,North,Alabama,West Ernest,4,1364,0,5456.0,4775.46,680.54,Cash,Returned,"Johnson, Jones and Johnson",bshaw@cardenas-colon.info,0,Yes,33
ord1995,2025-09-02,2025-09-07,Cust660,prod3485,Monitor,Electronics,East,Wyoming,Cherryburgh,3,1493,15,3807.15,2595.33,1211.82,Cash,Cancelled,Phillips-Wheeler,wolfkathleen@reed-hardy.net,26,No,0
ord1996,2025-09-12,2025-09-14,Cust418,prod2695,Laptop,Electronics,East,Arizona,New Daisytown,7,2593,15,15428.35,9701.26,5727.09,Cash,Returned,"Fischer, Lewis and Singh",bradleyamanda@garcia-pratt.net,37,No,0
